prev_hawkishness,prev_uncertainty,prev_concern,is_crisis,is_hiking,is_post_covid,chair_bernanke,chair_greenspan,chair_powell,chair_yellen,q_1,q_2,q_3,q_4,treasury_2yr_level,treasury_10yr_level,vix_level,dxy_level,breakeven_5yr_level,hy_spread_level,treasury_2yr_trend,treasury_10yr_trend,vix_trend,dxy_trend,breakeven_5yr_trend,hy_spread_trend,treasury_2yr_vol,treasury_10yr_vol,vix_vol,dxy_vol,breakeven_5yr_vol,hy_spread_vol
-0.07908851,-0.07329354,-0.021371026,-0.003582412,0.011508435,0.0,-0.008915736,-0.009711784,-0.00017309349,0.0032685366,-0.08121201,-0.005450694,0.0014158285,-0.0044011115,-0.012631811,-0.010196492,0.10273837,-0.021151664,0.18572277,0.0,-0.019520026,-0.025030777,0.035200417,-0.006138695,0.015938915,0.0,0.0028449253,0.055535674,0.014505199,-0.027703647,0.00011697725,0.0
-0.09258885,-0.054121643,-0.03861454,-0.0032473493,0.025804462,0.0,-0.015580107,-0.0128756035,-0.0002372579,0.0040305923,-0.09165267,-0.0063004023,0.002711787,-0.0070759924,-0.0064302534,-0.009485472,0.094474606,-0.026101325,0.116242945,0.0,0.033015855,0.053615008,0.043766435,-0.010882639,-0.013906733,0.0,-0.032420352,-0.0544962,0.02892115,-0.03846697,0.01879955,0.0
-0.031263944,-0.053805456,-0.012317378,-0.0018557797,0.015544482,0.0,-0.01013776,-0.011900095,-0.00020019984,-0.00066896656,0.023937235,0.008929777,0.0015648596,-0.007996368,-0.009576342,-0.011183138,0.09738231,0.06405757,0.22066523,0.0,-0.01834124,-0.027054006,0.01318936,0.008092448,0.025096927,0.0,-0.01319811,0.008380779,-0.0124150375,-0.0032741455,-0.028925126,0.0
-0.099305786,0.048248414,0.0054063126,-0.0021694093,0.014551088,0.0,-0.010559853,-0.0006724087,-0.00017892894,-0.00023247705,0.044785216,0.010616603,0.0013053825,-0.0074115214,0.006817823,-0.008434167,0.08393902,0.05975244,0.33041045,0.0,0.029303279,-0.024855323,0.062063888,0.020605933,0.06651744,0.0,0.05833778,0.022774208,0.08090875,-0.014326092,-0.020737283,0.0
0.30651337,0.012745253,-0.03764155,-0.00029041787,0.024366606,0.0,-0.0038241465,-0.012592671,-0.00023316254,0.0028731388,0.03407463,-0.0011677599,-0.0064890105,-0.0079904245,-0.005709088,-0.002375759,0.13552755,0.085500576,0.11678059,0.0,0.008028745,0.03480858,0.020828415,0.010097841,-0.036907833,0.0,-0.041477457,-0.009350507,0.023611872,0.0026267087,-0.005449673,0.0
0.16201995,-0.041385997,-0.037459675,-0.00040841434,0.014494285,0.0,-0.013515982,-0.015889108,-0.0004938623,-0.00022868309,0.02334085,-0.0061028637,-0.015353421,-0.008565262,-0.0145688355,-0.011823933,0.06293498,0.060044814,0.166755,0.0,-0.054592952,-0.02207737,0.00793206,0.003918371,-0.05618873,0.0,-0.04835495,0.0026551816,0.0021269051,0.031144116,0.022440478,0.0
-0.04713407,0.07243308,-0.0025929979,-0.0022247066,0.018545086,0.0,-0.011404978,-0.009864296,-0.00015035516,0.002959514,0.03978904,-0.0022587755,0.0017710191,0.024508296,-0.030772224,-0.0029002086,0.120566085,0.05493472,0.21836068,0.0,0.029271558,0.040671207,0.041645817,0.041704565,-0.016932542,0.0,-0.0066870665,-0.0067866184,0.002603627,0.07787946,-0.0135341855,0.0
0.35225132,0.10016628,0.021821965,-0.00044338993,0.016699702,0.0,-0.010782156,-0.015023931,-0.00019908705,-0.0004232935,0.042616956,-0.0026484353,0.007520845,0.026879467,0.06547779,0.011209631,0.082413286,0.12341286,0.39264667,0.0,0.04409408,-0.0053264783,0.08767594,0.044889677,0.14212301,0.0,0.0715827,0.039690044,0.043220457,0.07346636,0.14488305,0.0
0.8836696,0.011576635,-0.08678379,-0.00019090544,0.025695438,0.0,0.014873101,0.010356004,-0.00023353886,-0.00080245314,-0.07460245,-0.0035628278,0.007150639,-0.00597725,0.037458643,-0.013522433,0.15704156,0.0843704,0.14366907,0.0,0.03023395,0.030476866,0.026045283,-0.00697554,0.0056385472,0.0,0.0692048,0.059381533,-0.0028133942,-0.008744582,0.0061408714,0.0
0.6855435,0.06631968,-0.08791686,-0.0002372231,0.025992032,0.0,0.020107193,0.01603704,-0.0004991903,-0.0007287251,-0.08365619,-0.008318792,0.0017400457,-0.008458711,0.020739414,-0.034684617,0.056171972,0.061226804,0.16014858,0.0,-0.0014793737,0.03322218,0.020479169,-0.02978572,-0.027650064,0.0,-0.06769353,0.0055986154,0.07708382,-0.0011580728,-0.054353893,0.0
0.3688622,0.077742375,-0.004055666,0.0003037572,0.015588017,0.0,0.02384192,0.0086679375,-0.00023526131,0.003230469,0.030307284,0.012209349,0.0012902954,-0.0026569115,0.20991072,-0.042529035,0.12807336,0.08283415,0.18560061,0.0,0.013187395,0.030438025,0.055793233,-0.040359363,0.009370403,0.0,0.048235025,0.00033553666,0.06093622,0.031944476,-0.017700821,0.0
0.73993486,0.08508275,-0.008686503,7.796909e-05,0.012773385,0.0,0.02275822,0.0085784765,-2.685685e-05,0.003459585,0.019596802,0.005800491,0.0025125898,-0.0072140833,0.27074638,-0.035659265,0.0756226,0.09594355,0.22640109,0.0,0.008738981,0.044210337,0.0649303,-0.042503618,0.03515901,0.0,-0.015055064,0.03947026,0.009048892,-0.015535913,0.018603738,0.0
0.8545988,0.10154311,0.003041903,0.0003384911,-0.0001579532,0.0,0.022743396,0.012682897,-0.00020021747,-0.0003635774,0.024277495,-0.0016726071,-0.0053172917,-0.0083327135,0.29978794,-0.044842433,0.09407627,0.105349466,0.33961228,0.0,0.013004363,0.015895225,0.08063477,0.030570291,0.051488664,0.0,0.026695155,0.07132172,-0.0007595001,0.067663446,0.027977789,0.0
0.822117,0.051810276,-0.00508371,-0.00019493984,-0.006517851,0.0,0.02089804,0.009082924,-0.00011331472,-0.00080086564,0.030146942,-0.0037105037,-0.01164818,-0.009696071,0.13259324,-0.01684311,0.098189965,0.08336384,0.33603638,0.0,0.008730433,0.015614752,0.069844276,0.051369637,0.09111365,0.0,0.05664152,0.0580854,0.027917335,0.0051840087,0.089852616,0.0
0.8268938,0.042287227,-0.01950758,-0.00017958444,-0.009886922,0.0,0.012924965,0.011021141,-0.00018016156,-0.00048801585,0.026126035,-0.0025521624,0.003327691,0.029394466,0.11063941,-0.015159065,0.14318451,0.09847837,0.19634058,0.0,0.030656599,0.04434521,0.106958956,0.021551533,0.041030325,0.0,0.022278722,0.07224989,0.094407335,0.045660388,-0.009442354,0.0
0.8771771,0.027855972,-0.011884661,0.00044463013,-0.0075920057,0.0,0.012675068,0.012307466,-0.00023849052,-0.00041928847,0.024635294,-0.0008547654,0.002967056,0.029339243,0.06735135,-0.012814821,0.1808093,0.09795094,0.1811899,0.0,0.007955276,0.0141035775,0.07402182,0.002208765,0.013596017,0.0,0.010708009,0.07123902,0.08955346,-0.011683826,0.0041107996,0.0
0.73814064,0.027074091,-0.035844598,-0.00035644337,-0.0081993155,0.0,0.0124182105,0.010538878,-0.00047703565,0.005179225,-0.08183834,-0.0024810112,0.001586162,-0.009119122,0.09856147,-0.02128281,0.109758005,0.0843266,0.19582245,0.0,-0.066326275,-0.014087575,0.024716523,-0.029420068,-0.0019753682,0.0,0.013507795,-0.00032607547,0.049752563,0.04129328,-0.015011843,0.0
0.646822,0.0019314481,-0.02965437,-0.0002495792,-0.017417401,0.0,0.014577132,0.010661146,-0.00023849052,2.1485073e-05,-0.069144756,-0.00057941274,0.0016269281,-0.010082365,0.03487605,-0.015645057,0.100467004,0.074503385,0.1695735,0.0,-0.017709995,-0.04275405,-0.09235249,0.00801302,-0.06723767,0.0,-0.017474707,-0.010847702,0.018815434,0.049421653,0.012311589,0.0
0.34243602,-0.067503214,-0.019741293,0.00013976089,-0.007975937,0.0,0.00668342,0.0058580753,-0.0001941354,-4.5537614e-05,0.030149203,0.007840006,0.0011933025,-0.007818653,0.034365196,-0.013320949,0.06565405,-0.013450926,0.2759421,0.0,0.017474843,-0.028916646,0.06715956,-0.011966801,0.022361448,0.0,0.040542603,0.03449216,-0.017848331,0.035493642,0.0009083729,0.0
0.19087979,-0.037690856,-0.043561168,0.0005801924,-0.020612026,0.0,0.008513361,0.0020107885,-0.0003099988,0.0027091184,0.03148771,0.004548803,0.0021657837,-0.01322654,0.13724548,-0.019502264,0.062989086,-0.023087308,0.107250884,0.0,0.011441292,0.03460658,0.030155385,0.033529937,-0.026463399,0.0,-0.043993138,-0.15557487,-0.011658241,-0.083392754,-0.027311556,0.0
0.015866123,0.047518145,-0.00932191,-0.0017425719,-0.009522153,0.0,0.0073704775,0.006009351,-7.115546e-05,-0.0002681273,0.03432153,-0.0016340169,-0.0062922467,-0.009347524,0.08519431,-0.1013691,0.06126452,-0.051241294,0.21048294,0.0,-0.06747812,-0.03224272,0.008450425,0.014242352,0.03142999,0.0,-0.0068146437,0.015457448,-0.005714585,0.05682963,0.007423193,0.0
-0.07549701,-0.05046477,-0.25104243,-0.00020413878,-0.016503926,0.0,0.005228461,0.0033954217,-7.147482e-05,-0.00027638525,0.028460635,-0.005906996,-0.01689142,-0.01571062,-0.045949433,-0.13843365,-0.027487343,-0.09706715,0.090755574,0.0,-0.11033888,-0.064660415,-0.40851918,-0.072721556,-0.05204303,0.0,-0.076295726,-0.09167059,-0.08010745,-0.06859116,-0.0072753574,0.0
-0.3976516,0.008654449,0.17669086,0.00219742,-0.014827516,0.0,0.0041743205,0.0023761247,-8.977393e-05,-0.0005302598,-0.004627742,-0.010820676,-0.022168558,-0.008858651,0.013156513,-0.043576494,0.0896135,-0.07313493,0.080328755,0.0,-0.03996809,-0.011964246,-0.22206219,0.029213184,0.035534628,0.0,-0.042170785,-0.044580083,-0.0568509,-0.009007595,0.062112637,0.0
-0.35500965,0.066485025,-0.08603283,0.0021818406,-0.020991074,0.0,0.0071852845,0.004942482,-8.930234e-05,-0.0004531392,0.01594439,-0.00039032116,-0.0050178,-0.010862561,0.010331716,-0.02118631,-0.047360044,-0.033558626,0.0638212,0.0,-0.020762216,0.010344185,0.08311136,0.013832177,0.040867224,0.0,-0.02321788,0.0072374307,0.05642603,0.108128294,0.055147238,0.0
0.001592067,-0.0095861675,-0.016771875,0.00024170693,-0.020318395,0.0,0.004932323,0.0064841444,-0.00012757539,-0.0005952362,0.026414296,-0.0021826653,0.00033069137,0.03161466,-0.009118694,-0.01756676,0.09924524,-0.025865518,0.026904682,0.0,-0.011965359,-0.025029171,0.008271927,-0.001666857,0.026771193,0.0,-0.030720342,-0.015211548,-0.03354252,0.046136566,-0.007143655,0.0
0.042024717,0.023395885,-0.022504307,0.011105362,-0.01291964,0.0,0.0071762237,0.005420387,-9.2284914e-05,-0.00042481907,0.027645605,-0.0015400704,0.005923617,0.04533754,-0.006836476,0.0043712542,0.0018012612,0.044771142,0.2526659,0.0,-0.027687244,-0.033645745,0.07570138,0.027642783,0.10348386,0.0,-0.0049067484,-0.018810157,0.07665915,0.090375066,0.04094203,0.0
0.20208192,-0.0559133,-0.047841918,0.003466358,-0.016273314,0.0,0.0047380794,0.0053432914,-9.028833e-05,-0.0007217774,-0.09046863,-0.0017935418,0.0014368508,-0.010192079,-0.018719142,-0.010191264,-0.016628115,-0.020580973,0.107005455,0.0,-0.09614489,-0.077473246,-0.06860918,-0.0045655956,0.007860417,0.0,-0.0705008,-0.09340466,0.046410266,0.03670184,-0.035843052,0.0
-0.30073103,-0.022647431,-0.12654166,0.0011577146,-0.016114548,0.0,0.006566955,0.0044953534,-9.140112e-05,-0.00037470966,-0.05031417,-0.0017259913,0.0032325154,-0.009883922,-0.023011815,-0.02316531,0.01741009,0.019369237,0.032774698,0.0,-0.035856444,-0.047621425,-0.2053832,0.004301262,0.03982572,0.0,-0.05216137,-0.012888606,-0.029198602,0.078251414,0.03927973,0.0
-0.48997602,-0.06975747,-0.1775827,0.0013300314,-0.0022221168,0.0,0.0046100854,0.0032640568,-0.00014178692,-0.0007308511,-0.048849635,-0.0036031255,0.0029775389,-0.011007812,-0.034543682,-0.041685697,-0.2535248,0.06824924,0.13435066,0.0,-0.03787329,-0.033823695,0.04258634,-0.026101591,0.009310189,0.0,-0.054490067,-0.0073436704,-0.045739464,-0.029682396,0.049341667,0.0
-0.2772132,-0.014612185,0.28095734,0.01568925,-0.0054733315,0.0,0.0043516243,0.0029655716,-3.563243e-05,-0.00077442697,-0.009947244,-0.002433417,0.005902032,-0.0073504113,-0.014313259,-0.0073460597,-0.17610645,0.3517879,0.28068644,0.0,-0.012517539,-0.007966595,0.013294353,0.009592116,0.03636701,0.0,-0.010088754,-0.012081119,0.10972807,0.03769334,0.074904315,0.0
0.20743972,-0.05770217,-0.1611834,0.0033166455,-0.011489431,0.0,0.0049212384,0.00408807,-9.000243e-05,-0.000572173,0.027281338,0.0067536156,0.0008926783,-0.01313493,-0.015574621,-0.003965571,-0.024930427,0.12600064,0.110436745,0.0,0.0059589325,0.015111812,-0.0600901,0.006571448,-0.022531914,0.0,-0.036199927,-0.10373539,0.06567682,-0.009006967,-0.035066403,0.0
0.14041539,-0.012784907,0.013386766,0.015216355,-0.0012633189,0.0,0.015889447,0.003831287,6.548186e-05,0.0008767148,0.036378913,0.0062915073,0.005510716,-0.002942248,-0.007583136,0.013523516,0.14840555,0.2441724,0.4095921,0.0,0.069873445,0.09364611,0.091094896,0.06154984,0.048598755,0.0,0.011157535,0.032134548,0.12024926,0.10058269,0.050069228,0.0
0.81990534,-0.016214555,-0.10470863,0.0030808055,-0.0069857542,0.0,0.01430331,0.010387218,-0.00011938602,-0.00050398073,0.024896232,-0.0026574305,-0.01194949,-0.0062576295,-0.024527248,-0.018212866,-0.0010089073,0.124132,0.32489955,0.0,0.017821783,0.031542145,0.08600338,0.020270903,0.06575362,0.0,-0.01684115,0.044564333,-0.012266692,0.030921778,0.08520021,0.0
0.73841774,0.019562766,-0.11919912,-7.40082e-05,-0.025456008,0.0,0.0057247365,0.010704297,-0.00010647109,-0.00024547416,0.022555938,-0.0015572903,-0.0065554837,-0.008103098,-0.005970158,-0.014168607,-0.0025453689,0.0017038239,-0.021597167,0.0,-0.026061377,-0.061403926,-0.08335791,0.016326636,0.040192854,0.0,-0.023708003,0.0048956783,0.0075236782,0.031212745,0.06855222,0.0
0.21521759,0.013541758,-0.17021702,-0.001570269,-0.021682775,0.0,0.0046415543,0.004630865,-8.165988e-05,-0.0003271263,0.037614256,-0.0018246811,0.00041928535,0.021966843,-0.02609462,-0.025795896,-0.2658735,-0.050805375,-0.14561084,0.0,-0.09496695,-0.055957325,-0.18640423,0.01970015,0.07250185,0.0,-0.07973633,-0.0034008718,-0.04011001,0.0063767806,0.07166039,0.0
-0.49641067,-0.038621362,-0.06058184,-0.005779865,-0.014618733,0.0,0.0045911013,0.0032039967,-8.345798e-05,-0.00037502474,0.019738529,-0.0033467608,0.0008102074,0.023988346,-0.05283939,-0.055628452,-0.3434061,-0.07035668,-0.1116746,0.0,-0.050798364,0.014605517,-0.16461602,-0.015456613,0.09517734,0.0,-0.05402625,-0.04233074,-0.05924999,0.006708672,0.038077332,0.0
-0.50882953,-0.026032021,-0.05544829,-0.00599644,-0.0143838,0.0,0.011437064,0.003516723,-0.00014178692,-0.00052015285,0.017688226,-0.0032130382,0.0026851976,0.023405135,-0.080475844,0.019377444,-0.4299256,0.05320622,-0.11639741,0.0,-0.046739765,-0.009531809,0.014058663,-0.016176414,-0.013746138,0.0,-0.060145948,-0.023438968,-0.008235997,-0.027657924,0.021287486,0.0
-0.4726791,-0.02363283,0.1855812,-0.01634225,-0.008598395,0.0,-0.000822812,0.0027233243,-0.000119632234,-0.0022777382,-0.059207812,-0.005237753,0.0018822788,-0.0072737904,-0.10405285,0.06705692,-0.4847608,-0.06079964,-0.13453394,0.0,-0.013524921,0.02192008,-0.035578243,-0.042463195,-0.024730986,0.0,-0.040763408,-0.039447363,-0.039412983,0.016744385,0.00012152734,0.0
-0.50407475,0.023396876,-0.027701773,-0.0005972969,-0.012841676,0.0,0.013252187,0.0025222343,-8.345798e-05,-0.00044407384,-0.078661785,-0.005048583,0.002996374,-0.009171032,-0.05250232,0.036939483,-0.3110512,0.06915064,-0.116840325,0.0,0.031076994,0.025806136,0.014289171,-0.012910915,0.12915793,0.0,0.084294245,0.014334327,-0.004332029,-0.010236641,0.036156055,0.0
-0.549327,-0.03233888,-0.048936933,-0.015977113,-0.012369473,0.0,0.01401325,0.0041672527,-0.00010558956,0.0008939415,0.03084334,0.014119749,0.003689441,-0.009515355,-0.06028997,0.050142594,-0.38517204,0.040939495,-0.11908845,0.0,0.046108894,0.025965385,-0.0073758736,-0.064518675,-0.038528964,0.0,0.05694744,-0.004586797,0.0071856417,-0.045826472,0.0054933312,0.0
-0.5700364,-0.044004794,-0.119967915,-0.015150838,-0.015237095,0.0,0.0024671014,0.0038173313,-0.00014178692,0.001706068,0.032648556,0.017168067,0.0031899982,-0.008276782,-0.10708365,-0.06406378,-0.46409503,-0.035686504,-0.09586973,0.0,0.043226123,0.044404585,0.013611966,-0.015097306,0.0008751234,0.0,-0.04234634,-0.025088752,-0.042413548,-0.046285346,0.053004827,0.0
-0.61980355,-0.0018296826,-0.057649225,3.4762223e-05,-0.017688071,0.0,0.0028293123,0.0033761929,-0.00014088745,0.0016480071,0.029290466,-0.0040074065,-0.007152839,-0.008746591,-0.100188,-0.07152199,-0.2930603,-0.063167766,-0.1503855,0.0,-0.0366041,0.018510686,-0.054287884,-0.013913158,-0.011674005,0.0,-0.040637445,-0.007657451,-0.014735837,-0.039163418,0.05426741,0.0
-0.57645375,-0.038567077,0.15059198,0.00017091936,-0.0066750543,0.0,0.0039720093,0.0047251415,-0.00014088745,-0.0015074278,-0.0014859491,-0.00508589,-0.017416338,-0.0082608,-0.09659896,-0.06955427,-0.13689679,-0.040789012,-0.14285341,0.0,-0.029089024,-0.035761613,0.024516426,-0.012775269,-0.012623196,0.0,-0.005880086,-0.0055636554,-0.036309775,-0.030390862,0.044588745,0.0
-0.5495318,-0.042904947,0.12406631,0.00033319983,-0.010343125,0.0,0.0038738109,0.0068764114,-0.00014178694,-0.0007089466,0.005724147,-0.0055123772,0.0090279095,0.022339258,-0.085687734,-0.019198598,-0.15226962,-0.051163863,-0.09669207,0.0,0.0057150866,0.012287339,0.011690344,-0.020389717,-0.01390241,0.0,0.026546484,-0.019647745,0.006377259,0.06653198,0.043292288,0.0
-0.53139096,-0.036983203,0.12193143,-0.0007057465,-0.014199019,0.0,0.004901813,0.0014355554,-0.00014178692,-0.0008208015,-0.00010063698,-0.005414686,0.002752916,0.017876035,-0.09849022,-0.057217296,-0.028100885,-0.057732154,-0.06577913,0.0,-0.0064117243,-0.04677181,-0.018391892,0.0010230505,-0.08962551,0.0,-0.035171326,-0.013745845,-0.065348275,0.051393405,-0.021395009,0.0
-0.5257144,-0.05505441,-0.060146105,-0.00059395115,-0.014898737,0.0,0.0020985722,0.0033646116,-0.00014178694,-0.00066984084,-0.06642694,-0.0020159539,0.0063448134,-0.008809823,-0.09036428,-0.05080657,0.08491298,-0.03052689,0.022445345,0.0,-0.020598784,-0.05418361,-0.008003967,0.00076223456,-0.06032674,0.0,-0.023800237,-0.028426392,0.0055518057,0.039274827,-0.012110331,0.0
-0.52219665,-0.04559725,-0.037615817,0.0002850527,-0.010370818,0.0,-0.00019481569,0.002055697,-7.0803755e-05,-0.0011675939,-0.0575429,-0.0042847246,0.0017866741,-0.008715802,-0.056216966,-0.054488856,0.05890895,-0.047269914,-0.02338693,0.0,0.02712443,-0.011267888,-0.020666258,0.02108737,0.01731346,0.0,0.04768913,0.038258962,0.015320486,0.01705969,-0.037893157,0.0
-0.5088411,-0.0328028,-0.11134297,-0.00020345168,-0.009787421,0.0,0.004927863,0.007677771,-0.00012275626,-0.0002643802,0.022815874,0.0045142137,0.0030218223,-0.0103666,-0.070774026,-0.030620169,0.11393636,-0.02245705,-0.012954605,0.0,0.026212402,0.019194858,0.036973506,0.028112257,-0.011676641,0.0,0.06220234,0.0003937066,-0.007574501,0.05846316,-0.022051334,0.0
-0.5757857,-0.03317023,-0.19047667,0.0006787791,-0.02122262,0.0,0.005351276,0.0014181957,-0.00011894692,0.0009866034,0.017631676,0.0019042232,0.000438712,-0.0101882685,-0.08487291,-0.044513237,0.060703374,-0.050091833,-0.040573772,0.0,-0.029997304,-0.06316406,-0.29005444,-0.07654837,-0.041340947,0.0,-0.03663614,-0.0077854693,-0.062574446,-0.037104197,-0.06857083,0.0
-0.44948128,-0.003037196,0.23638588,0.012429399,-0.0028860385,0.0,0.013318522,0.005842215,-7.434239e-05,-0.00058134785,0.010997343,0.03629057,0.009075578,-0.0064648674,0.072888196,0.029569859,-0.24628726,0.10626526,-0.04126906,0.0,0.006296364,0.012423229,0.032258987,0.031071084,0.12217697,0.0,0.10703196,0.025804967,0.02145462,0.0021005373,0.043894053,0.0
-0.14576642,0.009556802,-0.03937283,0.0002919994,-0.013074477,0.0,0.0066557745,0.008874953,-0.00010507773,-0.0012324059,0.04857702,-0.0009928525,-0.0024640951,-0.014223935,-0.020121213,0.0066293417,-0.08448113,-0.06890619,-0.09214681,0.0,-0.0042425264,-0.042173605,-0.02796223,-0.058524206,-0.030804694,0.0,0.017496306,0.017628094,0.0094086975,0.008885754,-0.023281824,0.0
-0.36256036,-0.017413303,0.15920947,0.0008513735,-0.006746862,0.0,0.0063791713,0.008079289,-5.3489584e-05,-0.0009016219,0.003866094,-0.0029549468,-0.010802472,-0.0071634967,-0.024217723,0.10020531,-0.011816376,-0.036191873,-0.10498521,0.0,0.0053670933,0.012532019,-0.00076669577,0.0020556895,0.027686706,0.0,0.02723732,0.007555423,-0.03560917,0.014508335,-0.022591587,0.0
0.012265498,-0.018627146,0.17162532,0.00017300756,-0.0067691794,0.0,0.0048300014,0.009589392,-0.00014110161,-0.0009016219,0.031369265,-0.0010400882,0.008000294,0.026021885,-0.022221701,0.08501629,0.09360044,-0.04002871,-0.06831091,0.0,0.0138928825,0.04044697,0.004585025,0.0019349988,0.03628304,0.0,0.038582988,-0.006587722,-0.023047604,0.014427225,0.10104738,0.0
0.25880593,-0.012557081,-0.03405048,0.0019972357,-0.014914705,0.0,0.004999668,0.0012592989,-0.00011783413,0.0027030674,0.05948463,0.00066598016,0.0011939058,0.027696194,-0.030998865,0.031668294,0.09407043,-0.020798193,-0.059408262,0.0,-0.0011196049,0.051696207,0.05766727,0.032553487,0.055429615,0.0,0.015299215,-0.026025899,-0.0061821635,0.022863152,-0.014347525,0.0
0.16169883,-0.024271231,0.02394883,0.00038711517,-0.011056732,0.0,-0.00016989077,0.010289666,-9.053119e-05,-0.0012844951,-0.10221421,-0.0011628909,0.0019594014,-0.008281429,-0.049913067,-0.043093987,0.06666587,-0.074958555,0.007623218,0.0,0.001080643,-0.04622349,0.014676271,0.0017209036,0.028514775,0.0,0.024076266,0.039058313,0.012647903,-0.017288866,-0.04767559,0.0
0.058418233,-0.029607117,0.23082137,0.000116782874,-0.008838659,0.0,0.001979215,0.0049378527,-0.00012207095,-0.0005837574,-0.06588274,-0.0019887288,0.0070567545,-0.0053565507,-0.0047122277,-0.011857533,0.10329132,-0.030857531,0.07575595,0.0,0.0025168813,-0.019511605,0.035079636,0.031306818,0.04362894,0.0,0.010820457,-0.0044265045,0.06938963,0.049326476,0.08906181,0.0
0.34445822,-0.034318723,0.031673525,0.00015299037,-0.0002428602,0.0,0.0072486713,0.0050713746,-6.562559e-05,-0.00031743967,0.027552344,0.0064982106,0.0011322264,-0.0021397006,0.0028139425,-0.014694486,0.05871217,0.063847534,0.20690402,0.0,0.038325753,0.05705952,0.028801795,0.01604803,0.057413794,0.0,0.039857894,0.022764197,0.05564251,0.020809816,-0.013742283,0.0
0.4902488,-0.07435479,0.0068093543,0.0006859543,-0.010219605,0.0,0.004891784,0.00589198,-6.253779e-05,-0.00012166192,0.021018865,0.0005202036,0.0016667561,-0.006989106,-0.08298672,0.018440137,0.034943715,0.025808759,0.017568707,0.0,-0.021862153,-0.01815606,-0.08916301,-0.019239157,0.008122326,0.0,0.01686081,0.0045823725,-0.044981953,0.02117798,-0.015806448,0.0
0.017172573,-0.031682797,0.03203846,0.00011757243,-0.01032261,0.0,0.0047578802,0.0028014588,-8.516523e-05,-0.00017477096,0.033956,-0.0009578534,-0.013525159,-0.008498687,-0.008484532,0.016024645,0.042962983,0.042558473,0.010615898,0.0,-0.022758072,-0.043455005,-0.17204553,0.0086611975,0.010791212,0.0,0.047780808,-0.014868443,0.024414998,0.038914613,0.01751853,0.0
-0.052918695,-0.0025368503,-0.02321924,0.001496849,-0.016250404,0.0,0.0048142807,0.008010637,-7.004774e-05,-0.00065798033,0.042619742,-0.0048836833,-0.011170447,-0.012684398,-0.028618641,0.06834212,-0.23069057,0.07618127,-0.05396898,0.0,0.010808523,-0.027303278,0.0062182155,-0.035576735,0.06482186,0.0,0.024012413,-0.009337555,0.0061880955,0.008584389,0.02482907,0.0
-0.025793819,-0.010812178,-0.023362292,0.0071725682,-0.011331572,0.0,0.0047343955,0.008408472,-0.00011124436,0.000102600905,0.05403516,-0.0042404733,0.0046950667,0.029682375,0.04130795,0.0939166,-0.23054439,0.06010673,-0.057028394,0.0,0.047775425,0.0424006,-0.03345337,0.0232809,0.045677286,0.0,-0.0058027934,-0.017903788,0.020339705,0.013233553,0.073483855,0.0
-0.029786399,-0.0222408,-0.004652091,0.006147029,-0.008267349,0.0,0.0048249247,0.00690328,-6.7194866e-05,0.00019820446,0.0557614,-0.0027342027,0.0054130997,0.038110808,0.008169076,0.07347116,-0.18093769,0.0156667,-0.036984514,0.0,0.025922718,-0.011020328,0.0026302054,-0.07604995,0.122969076,0.0,0.009651328,0.04709219,0.020944024,-0.02129917,0.078685276,0.0
-0.21883534,-0.038241014,-0.07328549,0.0006578604,-0.013150636,0.0,0.004240392,0.006636361,-0.00010034472,-0.0008865226,-0.1941069,-0.0059766797,0.0012396749,-0.013175739,-0.16341119,0.054148536,-0.34530434,-0.08737548,-0.11027224,0.0,0.016901791,-0.045764342,-0.036669824,-0.107887276,-0.074460134,0.0,-0.03216822,-0.0038072965,-0.033825442,-0.10183026,-0.056102846,0.0
-0.3456183,-0.018885275,0.15439662,0.00014911436,-0.010721999,0.0,-0.00065338705,0.0068825735,-9.1034904e-05,-0.0028185104,-0.044885267,-0.0040278537,0.0031974255,-0.006894747,-0.09300817,0.11690909,-0.037011642,-0.06472646,-0.09230197,0.0,0.014045073,0.026188213,-0.025300307,0.012025105,0.012080581,0.0,-0.019506447,-0.009139278,-0.053484797,0.054288484,-0.023513399,0.0
-0.33253744,-0.031885847,-0.021820968,0.00012445154,-0.010597473,0.0,0.0045497497,0.007095997,-0.000117119285,-0.00089263765,-0.059163943,-0.0014859491,0.0017864102,-0.007768695,-0.048080526,0.14956532,0.121677406,-0.027702993,0.034217663,0.0,0.044514168,0.05045686,0.0759537,0.024177046,0.05147236,0.0,0.01925892,0.038866945,0.00997212,0.044314694,-0.004111266,0.0
-0.033543363,-0.043450113,-0.009973817,0.00045244815,-0.010567946,0.0,0.0050747874,0.009149347,-8.678048e-05,-0.00040393442,0.043542106,-0.00022497519,0.0033610072,-0.012054958,-0.066708095,0.08255364,0.054565467,-0.06850491,0.01335001,0.0,-0.01580631,-0.026876576,-0.015164762,0.012356093,0.02065581,0.0,0.031875603,0.004240947,-0.042386465,-0.024054678,0.024939625,0.0
